"sport","event","year","athlete_id","country_id","bronze","silver","gold"
"Track and Field","Women's 400 metres","2016-01-01",7435,134,NULL,NULL,NULL
"Track and Field","Men's 3,000 metres Steeplechase","2016-01-01",7439,92,NULL,NULL,NULL
"Swimming","Swimming Men's 400 metres Freestyle","2016-01-01",7475,138,NULL,NULL,NULL
"Track and Field","Men's High Jump","2016-01-01",7532,74,NULL,NULL,NULL
"Track and Field","Men's 50 kilometres Walk","2016-01-01",7593,193,NULL,NULL,NULL
"Track and Field","Women's 100 metres","2016-01-01",7604,187,NULL,NULL,NULL
"Track and Field","Women's 4 x 100 metres Relay","2016-01-01",7604,187,NULL,NULL,NULL
"Swimming","Swimming Men's 200 metres Freestyle","2016-01-01",7608,95,NULL,NULL,NULL
"Swimming","Swimming Women's 50 metres Freestyle","2016-01-01",7609,95,NULL,NULL,NULL
"Swimming","Swimming Women's 200 metres Individual Medley","2016-01-01",7678,146,NULL,NULL,NULL
"Swimming","Swimming Men's 100 metres Breaststroke","2016-01-01",7707,180,NULL,NULL,NULL
"Swimming","Swimming Men's 50 metres Freestyle","2016-01-01",7715,103,NULL,NULL,NULL
"Track and Field","Women's 20 kilometres Walk","2016-01-01",7728,131,NULL,NULL,NULL
"Track and Field","Men's Pole Vault","2016-01-01",7740,34,NULL,NULL,NULL
"Gymnastics","Gymnastics Women's Individual All-Around","2016-01-01",7769,26,NULL,NULL,NULL
"Gymnastics","Gymnastics Women's Team All-Around","2016-01-01",7769,26,NULL,NULL,NULL
"Gymnastics","Gymnastics Women's Floor Exercise","2016-01-01",7769,26,NULL,NULL,NULL
"Gymnastics","Gymnastics Women's Uneven Bars","2016-01-01",7769,26,NULL,NULL,NULL
"Gymnastics","Gymnastics Women's Balance Beam","2016-01-01",7769,26,NULL,NULL,NULL
"Track and Field","Women's 400 metres Hurdles","2016-01-01",7775,147,NULL,NULL,NULL
"Swimming","Swimming Women's 200 metres Butterfly","2016-01-01",7810,8,NULL,NULL,NULL
"Swimming","Swimming Women's 200 metres Individual Medley","2016-01-01",7810,8,NULL,NULL,NULL
"Swimming","Swimming Women's 400 metres Individual Medley","2016-01-01",7810,8,NULL,NULL,NULL
"Track and Field","Men's 4 x 100 metres Relay","2016-01-01",7952,189,NULL,NULL,NULL
"Track and Field","Women's Discus Throw","2016-01-01",7989,93,NULL,NULL,NULL
"Track and Field","Men's 400 metres Hurdles","2016-01-01",8036,90,NULL,NULL,NULL
"Swimming","Swimming Women's 200 metres Freestyle","2016-01-01",8051,11,NULL,NULL,NULL
"Swimming","Swimming Women's 4 x 200 metres Freestyle Relay","2016-01-01",8051,11,NULL,"1",NULL
"Gymnastics","Gymnastics Men's Individual All-Around","2016-01-01",8114,26,NULL,NULL,NULL
"Gymnastics","Gymnastics Men's Team All-Around","2016-01-01",8114,26,NULL,NULL,NULL
"Gymnastics","Gymnastics Men's Floor Exercise","2016-01-01",8114,26,NULL,NULL,NULL
"Gymnastics","Gymnastics Men's Parallel Bars","2016-01-01",8114,26,NULL,NULL,NULL
"Gymnastics","Gymnastics Men's Horizontal Bar","2016-01-01",8114,26,NULL,NULL,NULL
"Gymnastics","Gymnastics Men's Rings","2016-01-01",8114,26,NULL,NULL,NULL
"Gymnastics","Gymnastics Men's Pommelled Horse","2016-01-01",8114,26,NULL,NULL,NULL
"Track and Field","Women's 1,500 metres","2016-01-01",8128,195,"1",NULL,NULL
"Track and Field","Men's 20 kilometres Walk","2016-01-01",8152,77,NULL,NULL,NULL
"Track and Field","Men's High Jump","2016-01-01",8198,14,NULL,NULL,NULL
"Track and Field","Men's High Jump","2016-01-01",8204,149,NULL,"1",NULL
"Track and Field","Men's 110 metres Hurdles","2016-01-01",8417,67,"1",NULL,NULL
"Track and Field","Women's 200 metres","2016-01-01",8475,69,NULL,NULL,NULL
"Track and Field","Men's Marathon","2016-01-01",8526,123,NULL,NULL,NULL
"Swimming","Swimming Men's 50 metres Freestyle","2016-01-01",8606,123,NULL,NULL,NULL
"Swimming","Swimming Men's 1,500 metres Freestyle","2016-01-01",8661,167,NULL,NULL,NULL
"Swimming","Swimming Men's 200 metres Breaststroke","2016-01-01",8750,34,NULL,NULL,NULL
"Gymnastics","Gymnastics Men's Team All-Around","2016-01-01",8751,179,NULL,NULL,NULL
"Gymnastics","Gymnastics Men's Parallel Bars","2016-01-01",8751,179,NULL,NULL,NULL
"Gymnastics","Gymnastics Men's Horizontal Bar","2016-01-01",8751,179,NULL,NULL,NULL
"Gymnastics","Gymnastics Men's Rings","2016-01-01",8751,179,NULL,NULL,NULL
"Gymnastics","Gymnastics Men's Pommelled Horse","2016-01-01",8751,179,NULL,NULL,NULL
"Track and Field","Women's 400 metres Hurdles","2016-01-01",8764,71,NULL,NULL,NULL
"Track and Field","Women's Marathon","2016-01-01",8775,53,NULL,NULL,NULL
"Track and Field","Women's 4 x 400 metres Relay","2016-01-01",8785,146,NULL,NULL,NULL
"Swimming","Swimming Women's 100 metres Backstroke","2016-01-01",8803,52,NULL,NULL,NULL
"Swimming","Swimming Women's 200 metres Backstroke","2016-01-01",8803,52,NULL,NULL,NULL
"Swimming","Swimming Women's 200 metres Individual Medley","2016-01-01",8803,52,NULL,NULL,NULL
"Swimming","Swimming Women's 4 x 100 metres Medley Relay","2016-01-01",8803,52,NULL,NULL,NULL
"Track and Field","Women's Marathon","2016-01-01",8877,123,NULL,NULL,NULL
"Swimming","Swimming Women's 50 metres Freestyle","2016-01-01",8878,123,NULL,NULL,NULL
"Swimming","Swimming Men's 100 metres Backstroke","2016-01-01",8945,97,NULL,NULL,NULL
"Track and Field","Women's 100 metres","2016-01-01",8979,147,NULL,NULL,NULL
"Track and Field","Women's 200 metres","2016-01-01",8979,147,NULL,NULL,NULL
"Swimming","Swimming Men's 100 metres Backstroke","2016-01-01",9099,11,NULL,NULL,NULL
"Swimming","Swimming Men's 200 metres Backstroke","2016-01-01",9099,11,NULL,NULL,NULL
"Swimming","Swimming Women's 800 metres Freestyle","2016-01-01",9176,71,NULL,NULL,NULL
"Track and Field","Women's 100 metres Hurdles","2016-01-01",9244,17,NULL,NULL,NULL
"Track and Field","Men's 800 metres","2016-01-01",9285,46,NULL,NULL,NULL
"Track and Field","Men's High Jump","2016-01-01",9310,146,NULL,NULL,NULL
"Gymnastics","Gymnastics Men's Individual All-Around","2016-01-01",9392,90,NULL,NULL,NULL
"Gymnastics","Gymnastics Men's Floor Exercise","2016-01-01",9392,90,NULL,NULL,NULL
"Gymnastics","Gymnastics Men's Parallel Bars","2016-01-01",9392,90,NULL,NULL,NULL
"Gymnastics","Gymnastics Men's Horizontal Bar","2016-01-01",9392,90,NULL,NULL,NULL
"Gymnastics","Gymnastics Men's Rings","2016-01-01",9392,90,NULL,NULL,NULL
"Gymnastics","Gymnastics Men's Pommelled Horse","2016-01-01",9392,90,NULL,NULL,NULL
"Swimming","Swimming Women's 400 metres Individual Medley","2016-01-01",9460,195,NULL,NULL,NULL
"Track and Field","Women's High Jump","2016-01-01",9464,173,NULL,NULL,"1"
"Track and Field","Men's Marathon","2016-01-01",9486,15,NULL,NULL,NULL
"Track and Field","Women's Long Jump","2016-01-01",9497,193,NULL,NULL,NULL
"Gymnastics","Gymnastics Women's Horse Vault","2016-01-01",9537,167,NULL,NULL,NULL
"Track and Field","Women's 400 metres Hurdles","2016-01-01",9549,18,NULL,NULL,NULL
"Track and Field","Women's 5,000 metres","2016-01-01",9582,15,NULL,NULL,NULL
"Track and Field","Women's 20 kilometres Walk","2016-01-01",9583,63,NULL,NULL,NULL
"Track and Field","Men's 800 metres","2016-01-01",9589,3,NULL,NULL,NULL
"Track and Field","Women's 200 metres","2016-01-01",9603,74,NULL,NULL,NULL
"Track and Field","Women's 400 metres Hurdles","2016-01-01",9677,17,NULL,NULL,NULL
"Track and Field","Women's 400 metres Hurdles","2016-01-01",9692,187,NULL,NULL,NULL
"Track and Field","Women's Marathon","2016-01-01",9749,50,NULL,NULL,NULL
"Swimming","Swimming Women's 400 metres Freestyle","2016-01-01",9750,173,NULL,NULL,NULL
"Swimming","Swimming Women's 800 metres Freestyle","2016-01-01",9750,173,NULL,NULL,NULL
"Swimming","Swimming Women's 200 metres Butterfly","2016-01-01",9750,173,NULL,NULL,"1"
"Swimming","Swimming Women's 200 metres Individual Medley","2016-01-01",9750,173,NULL,NULL,NULL
"Swimming","Swimming Women's 400 metres Individual Medley","2016-01-01",9750,173,"1",NULL,NULL
"Track and Field","Men's 110 metres Hurdles","2016-01-01",9753,67,NULL,NULL,NULL
"Swimming","Swimming Men's 200 metres Freestyle","2016-01-01",9773,92,NULL,NULL,NULL
"Swimming","Swimming Men's 4 x 200 metres Freestyle Relay","2016-01-01",9773,92,NULL,NULL,NULL
"Gymnastics","Gymnastics Men's Individual All-Around","2016-01-01",9829,152,NULL,NULL,NULL
"Gymnastics","Gymnastics Men's Team All-Around","2016-01-01",9829,152,NULL,"1",NULL
"Gymnastics","Gymnastics Men's Floor Exercise","2016-01-01",9829,152,NULL,NULL,NULL
"Gymnastics","Gymnastics Men's Parallel Bars","2016-01-01",9829,152,"1",NULL,NULL
"Gymnastics","Gymnastics Men's Horizontal Bar","2016-01-01",9829,152,NULL,NULL,NULL
"Gymnastics","Gymnastics Men's Rings","2016-01-01",9829,152,NULL,NULL,NULL
"Gymnastics","Gymnastics Men's Pommelled Horse","2016-01-01",9829,152,NULL,NULL,NULL
"Track and Field","Men's 3,000 metres Steeplechase","2016-01-01",9931,188,NULL,NULL,NULL
"Track and Field","Men's Triple Jump","2016-01-01",9953,195,NULL,NULL,NULL
"Track and Field","Men's 800 metres","2016-01-01",10017,92,NULL,NULL,NULL
"Track and Field","Women's Pole Vault","2016-01-01",10059,178,NULL,NULL,NULL
"Track and Field","Men's Hammer Throw","2016-01-01",10162,73,NULL,NULL,NULL
"Swimming","Swimming Men's 200 metres Breaststroke","2016-01-01",10217,73,NULL,NULL,NULL
"Swimming","Swimming Men's 4 x 200 metres Freestyle Relay","2016-01-01",10257,195,NULL,NULL,"1"
"Track and Field","Women's Marathon","2016-01-01",10351,166,NULL,NULL,NULL
"Track and Field","Men's Marathon","2016-01-01",10582,63,NULL,NULL,NULL
"Track and Field","Men's 800 metres","2016-01-01",10585,195,NULL,NULL,NULL
"Track and Field","Women's 3,000 metres Steeplechase","2016-01-01",10691,34,NULL,NULL,NULL
"Swimming","Swimming Men's 200 metres Freestyle","2016-01-01",10737,84,NULL,NULL,NULL
"Swimming","Swimming Men's 400 metres Freestyle","2016-01-01",10737,84,NULL,NULL,NULL
"Swimming","Swimming Men's 4 x 200 metres Freestyle Relay","2016-01-01",10737,84,NULL,NULL,NULL
"Track and Field","Women's Hammer Throw","2016-01-01",10802,195,NULL,NULL,NULL
"Track and Field","Women's Marathon","2016-01-01",10900,92,NULL,NULL,NULL
"Track and Field","Men's 400 metres","2016-01-01",10969,58,NULL,NULL,NULL
"Swimming","Swimming Men's 50 metres Freestyle","2016-01-01",10980,21,NULL,NULL,NULL
"Track and Field","Men's 100 metres","2016-01-01",11006,155,NULL,NULL,NULL
"Track and Field","Men's 400 metres Hurdles","2016-01-01",11055,97,NULL,NULL,NULL
"Track and Field","Women's 3,000 metres Steeplechase","2016-01-01",11065,3,NULL,NULL,NULL
"Gymnastics","Gymnastics Men's Individual All-Around","2016-01-01",11106,73,NULL,NULL,NULL
"Gymnastics","Gymnastics Men's Team All-Around","2016-01-01",11106,73,NULL,NULL,NULL
"Gymnastics","Gymnastics Men's Floor Exercise","2016-01-01",11106,73,NULL,NULL,NULL
"Gymnastics","Gymnastics Men's Parallel Bars","2016-01-01",11106,73,NULL,NULL,NULL
"Gymnastics","Gymnastics Men's Horizontal Bar","2016-01-01",11106,73,NULL,NULL,NULL
"Gymnastics","Gymnastics Men's Rings","2016-01-01",11106,73,NULL,NULL,NULL
"Gymnastics","Gymnastics Men's Pommelled Horse","2016-01-01",11106,73,NULL,NULL,NULL
"Track and Field","Men's 3,000 metres Steeplechase","2016-01-01",11151,63,NULL,NULL,NULL
"Track and Field","Men's 100 metres","2016-01-01",11181,116,NULL,NULL,NULL
"Track and Field","Women's 1,500 metres","2016-01-01",11203,129,NULL,NULL,NULL
"Track and Field","Women's Shot Put","2016-01-01",11238,40,NULL,NULL,NULL
"Swimming","Swimming Women's 100 metres Butterfly","2016-01-01",11254,92,NULL,NULL,NULL
"Swimming","Swimming Women's 4 x 100 metres Medley Relay","2016-01-01",11254,92,NULL,NULL,NULL
"Track and Field","Women's 400 metres","2016-01-01",11295,193,NULL,NULL,NULL
"Track and Field","Women's 4 x 400 metres Relay","2016-01-01",11295,193,NULL,NULL,NULL
"Swimming","Swimming Men's 200 metres Freestyle","2016-01-01",11351,71,NULL,NULL,NULL
"Swimming","Swimming Men's 4 x 200 metres Freestyle Relay","2016-01-01",11351,71,NULL,NULL,NULL
"Track and Field","Men's 800 metres","2016-01-01",11364,150,NULL,NULL,NULL
"Gymnastics","Gymnastics Women's Individual All-Around","2016-01-01",11495,195,NULL,NULL,"1"
"Gymnastics","Gymnastics Women's Team All-Around","2016-01-01",11495,195,NULL,NULL,"1"
"Gymnastics","Gymnastics Women's Floor Exercise","2016-01-01",11495,195,NULL,NULL,"1"
"Gymnastics","Gymnastics Women's Horse Vault","2016-01-01",11495,195,NULL,NULL,"1"
"Gymnastics","Gymnastics Women's Uneven Bars","2016-01-01",11495,195,NULL,NULL,NULL
"Gymnastics","Gymnastics Women's Balance Beam","2016-01-01",11495,195,"1",NULL,NULL
"Swimming","Swimming Men's 50 metres Freestyle","2016-01-01",11510,108,NULL,NULL,NULL
"Swimming","Swimming Men's 100 metres Freestyle","2016-01-01",11510,108,NULL,NULL,NULL
"Swimming","Swimming Men's 4 x 100 metres Medley Relay","2016-01-01",11510,108,NULL,NULL,NULL
"Track and Field","Women's 100 metres Hurdles","2016-01-01",11516,67,NULL,NULL,NULL
"Track and Field","Men's 50 kilometres Walk","2016-01-01",11538,34,NULL,NULL,NULL
"Track and Field","Men's 100 metres","2016-01-01",11611,68,NULL,NULL,NULL
"Track and Field","Women's 100 metres","2016-01-01",11615,34,NULL,NULL,NULL
"Track and Field","Women's 4 x 100 metres Relay","2016-01-01",11615,34,NULL,NULL,NULL
"Track and Field","Men's 20 kilometres Walk","2016-01-01",11673,11,"1",NULL,NULL
"Track and Field","Men's Shot Put","2016-01-01",11699,11,NULL,NULL,NULL
"Track and Field","Women's 800 metres","2016-01-01",11787,34,NULL,NULL,NULL
"Track and Field","Men's Marathon","2016-01-01",11866,97,NULL,NULL,NULL
"Swimming","Swimming Women's 50 metres Freestyle","2016-01-01",11954,136,NULL,NULL,NULL
"Swimming","Swimming Women's 100 metres Freestyle","2016-01-01",11954,136,NULL,NULL,NULL
"Gymnastics","Gymnastics Women's Individual All-Around","2016-01-01",11978,34,NULL,NULL,NULL
"Gymnastics","Gymnastics Women's Team All-Around","2016-01-01",11978,34,NULL,NULL,NULL
"Gymnastics","Gymnastics Women's Floor Exercise","2016-01-01",11978,34,NULL,NULL,NULL
"Gymnastics","Gymnastics Women's Horse Vault","2016-01-01",11978,34,NULL,NULL,NULL
"Gymnastics","Gymnastics Women's Uneven Bars","2016-01-01",11978,34,NULL,NULL,NULL
"Gymnastics","Gymnastics Women's Balance Beam","2016-01-01",11978,34,NULL,NULL,NULL
"Track and Field","Men's 100 metres","2016-01-01",12086,93,NULL,NULL,NULL
"Track and Field","Men's 200 metres","2016-01-01",12086,93,NULL,NULL,NULL
"Track and Field","Men's 4 x 100 metres Relay","2016-01-01",12086,93,NULL,NULL,"1"
"Track and Field","Men's 1,500 metres","2016-01-01",12164,195,NULL,NULL,NULL
"Swimming","Swimming Men's 200 metres Individual Medley","2016-01-01",12225,110,NULL,NULL,NULL
"Track and Field","Women's Pole Vault","2016-01-01",12233,73,NULL,NULL,NULL
"Track and Field","Men's 100 metres","2016-01-01",12244,187,NULL,NULL,NULL
"Track and Field","Men's 4 x 100 metres Relay","2016-01-01",12244,187,NULL,NULL,NULL
"Swimming","Swimming Men's 100 metres Breaststroke","2016-01-01",12305,34,NULL,NULL,NULL
"Swimming","Swimming Men's 4 x 100 metres Medley Relay","2016-01-01",12305,34,NULL,NULL,NULL
"Track and Field","Women's 100 metres","2016-01-01",12378,96,NULL,NULL,NULL
"Track and Field","Women's 200 metres","2016-01-01",12378,96,NULL,NULL,NULL
"Track and Field","Women's 4 x 100 metres Relay","2016-01-01",12378,96,NULL,NULL,NULL
"Swimming","Swimming Women's 50 metres Freestyle","2016-01-01",12399,53,NULL,NULL,"1"
"Swimming","Swimming Women's 100 metres Freestyle","2016-01-01",12399,53,NULL,NULL,NULL
"Swimming","Swimming Women's 4 x 100 metres Freestyle Relay","2016-01-01",12399,53,NULL,NULL,NULL
"Swimming","Swimming Women's 4 x 100 metres Medley Relay","2016-01-01",12399,53,"1",NULL,NULL
"Track and Field","Women's 1,500 metres","2016-01-01",12410,11,NULL,NULL,NULL
"Track and Field","Men's 50 kilometres Walk","2016-01-01",12435,146,NULL,NULL,NULL
"Track and Field","Women's 800 metres","2016-01-01",12486,151,NULL,NULL,NULL
"Track and Field","Women's 3,000 metres Steeplechase","2016-01-01",12487,151,NULL,NULL,NULL
"Swimming","Swimming Men's 50 metres Freestyle","2016-01-01",12516,92,NULL,NULL,NULL
"Track and Field","Men's 100 metres","2016-01-01",12558,130,NULL,NULL,NULL
"Track and Field","Men's 200 metres","2016-01-01",12558,130,NULL,NULL,NULL
"Track and Field","Men's 4 x 100 metres Relay","2016-01-01",12558,130,NULL,NULL,NULL
"Track and Field","Women's 400 metres Hurdles","2016-01-01",12599,11,NULL,NULL,NULL
"Track and Field","Men's 200 metres","2016-01-01",12646,193,NULL,NULL,NULL
"Track and Field","Women's Shot Put","2016-01-01",12662,130,NULL,NULL,NULL
"Swimming","Swimming Women's 200 metres Freestyle","2016-01-01",12747,110,NULL,NULL,NULL
"Swimming","Swimming Women's 100 metres Breaststroke","2016-01-01",12808,11,NULL,NULL,NULL
"Swimming","Swimming Women's 200 metres Breaststroke","2016-01-01",12808,11,NULL,NULL,NULL
"Swimming","Swimming Men's 100 metres Freestyle","2016-01-01",12846,84,NULL,NULL,NULL
"Swimming","Swimming Men's 4 x 100 metres Freestyle Relay","2016-01-01",12846,84,NULL,NULL,NULL
"Swimming","Swimming Men's 4 x 100 metres Medley Relay","2016-01-01",12846,84,NULL,NULL,NULL
"Track and Field","Women's 400 metres","2016-01-01",12909,173,NULL,NULL,NULL
"Track and Field","Men's 800 metres","2016-01-01",12925,11,NULL,NULL,NULL
"Track and Field","Women's 200 metres","2016-01-01",12972,19,NULL,NULL,NULL
"Track and Field","Men's 100 metres","2016-01-01",13029,93,NULL,NULL,"1"
"Track and Field","Men's 200 metres","2016-01-01",13029,93,NULL,NULL,"1"
"Track and Field","Men's 4 x 100 metres Relay","2016-01-01",13029,93,NULL,NULL,"1"
"Track and Field","Men's Triple Jump","2016-01-01",13130,18,NULL,NULL,NULL
"Track and Field","Men's High Jump","2016-01-01",13131,193,"1",NULL,NULL
"Track and Field","Men's 400 metres","2016-01-01",13173,130,NULL,NULL,NULL
"Track and Field","Men's 4 x 100 metres Relay","2016-01-01",13173,130,NULL,NULL,NULL
"Track and Field","Men's 20 kilometres Walk","2016-01-01",13182,26,NULL,NULL,NULL
"Track and Field","Men's 50 kilometres Walk","2016-01-01",13182,26,NULL,NULL,NULL
"Track and Field","Women's 1,500 metres","2016-01-01",13183,159,NULL,NULL,NULL
"Track and Field","Women's 20 kilometres Walk","2016-01-01",13213,57,NULL,NULL,NULL
"Track and Field","Women's 4 x 400 metres Relay","2016-01-01",13240,50,NULL,NULL,NULL
"Swimming","Swimming Women's 100 metres Freestyle","2016-01-01",13251,67,NULL,NULL,NULL
"Swimming","Swimming Women's 200 metres Freestyle","2016-01-01",13251,67,NULL,NULL,NULL
"Swimming","Swimming Women's 4 x 100 metres Freestyle Relay","2016-01-01",13251,67,NULL,NULL,NULL
"Swimming","Swimming Women's 4 x 200 metres Freestyle Relay","2016-01-01",13251,67,NULL,NULL,NULL
"Swimming","Swimming Women's 4 x 100 metres Medley Relay","2016-01-01",13251,67,NULL,NULL,NULL
"Track and Field","Men's 3,000 metres Steeplechase","2016-01-01",13379,195,NULL,NULL,NULL
"Track and Field","Women's Shot Put","2016-01-01",13437,187,NULL,NULL,NULL
"Track and Field","Men's Hammer Throw","2016-01-01",13445,18,NULL,NULL,NULL
"Track and Field","Men's Long Jump","2016-01-01",13496,18,NULL,NULL,NULL
"Track and Field","Men's 4 x 400 metres Relay","2016-01-01",13541,19,NULL,NULL,NULL
"Track and Field","Men's 200 metres","2016-01-01",13543,19,NULL,NULL,NULL
"Track and Field","Men's 400 metres","2016-01-01",13543,19,NULL,NULL,NULL
"Track and Field","Men's 4 x 400 metres Relay","2016-01-01",13543,19,NULL,NULL,NULL
"Track and Field","Men's 400 metres","2016-01-01",13544,19,NULL,NULL,NULL
"Track and Field","Men's 4 x 400 metres Relay","2016-01-01",13544,19,NULL,NULL,NULL
"Track and Field","Women's 200 metres","2016-01-01",13545,19,NULL,NULL,NULL
"Track and Field","Women's Javelin Throw","2016-01-01",13549,195,NULL,NULL,NULL
"Swimming","Swimming Men's 4 x 200 metres Freestyle Relay","2016-01-01",13716,170,NULL,NULL,NULL
"Swimming","Swimming Men's 4 x 100 metres Medley Relay","2016-01-01",13716,170,NULL,NULL,NULL
"Track and Field","Women's Pole Vault","2016-01-01",13754,67,NULL,NULL,NULL
"Track and Field","Men's 800 metres","2016-01-01",13770,67,NULL,NULL,NULL
"Swimming","Swimming Women's 100 metres Breaststroke","2016-01-01",13791,70,NULL,NULL,NULL
"Track and Field","Men's 20 kilometres Walk","2016-01-01",13805,73,NULL,NULL,NULL
